FECHA,FCS_ESTACION_RUTABUS,TISC_PERFIL,TISC_TIPO,N
3/17/20,(06001) Modelia,(006) Apoyo Ciudadano,(2) tullave Plus,448
3/17/20,(06002) Normandía,(006) Apoyo Ciudadano,(2) tullave Plus,301
3/17/20,(06102) Salitre El Greco,(006) Apoyo Ciudadano,(2) tullave Plus,456
3/17/20,(06106) Recinto Ferial,(006) Apoyo Ciudadano,(2) tullave Plus,343
3/17/20,(06104) Gobernación,(006) Apoyo Ciudadano,(2) tullave Plus,283
3/17/20,(06101) El Tiempo,(006) Apoyo Ciudadano,(2) tullave Plus,573
3/17/20,(06103) CAN,(006) Apoyo Ciudadano,(2) tullave Plus,457
3/17/20,(04003) Avenida Ciudad de Cali,(006) Apoyo Ciudadano,(2) tullave Plus,740
3/17/20,(04104) Avenida 68,(006) Apoyo Ciudadano,(2) tullave Plus,565
3/17/20,(04105) Carrera 53,(006) Apoyo Ciudadano,(2) tullave Plus,239
3/17/20,(04101) Minuto de Dios,(006) Apoyo Ciudadano,(2) tullave Plus,258
3/17/20,(04002) Carrera 90,(006) Apoyo Ciudadano,(2) tullave Plus,318
3/17/20,(04102) Avenida Boyaca,(006) Apoyo Ciudadano,(2) tullave Plus,442
3/17/20,(04108) El Polo,(006) Apoyo Ciudadano,(2) tullave Plus,422
3/17/20,(04001) Quirigua,(006) Apoyo Ciudadano,(2) tullave Plus,170
3/17/20,(04106) Carrera 47,(006) Apoyo Ciudadano,(2) tullave Plus,241
3/17/20,(04103) Las Ferias,(006) Apoyo Ciudadano,(2) tullave Plus,282
3/17/20,(04000) Cabecera Calle 80,(006) Apoyo Ciudadano,(2) tullave Plus,2356
3/17/20,(10007) Las Nieves,(006) Apoyo Ciudadano,(2) tullave Plus,898
3/17/20,(10002) Av. Primero de Mayo,(006) Apoyo Ciudadano,(2) tullave Plus,2561
3/17/20,(10009) Museo Nacional,(006) Apoyo Ciudadano,(2) tullave Plus,1025
3/17/20,(10008) San Diego,(006) Apoyo Ciudadano,(2) tullave Plus,524
3/17/20,(10000) Portal 20 de Julio,(006) Apoyo Ciudadano,(2) tullave Plus,4918
3/17/20,(10005) Bicentenario,(006) Apoyo Ciudadano,(2) tullave Plus,472
3/17/20,(03000) Portal Suba,(006) Apoyo Ciudadano,(2) tullave Plus,3490
3/17/20,(03005) SUBA - AV. BOYACA,(006) Apoyo Ciudadano,(2) tullave Plus,479
3/17/20,(03001) LA CAMPIÑA,(006) Apoyo Ciudadano,(2) tullave Plus,385
3/17/20,(03009) Av. Suba- Calle 116,(006) Apoyo Ciudadano,(2) tullave Plus,602
3/17/20,(03002) SUBA - TV- 91,(006) Apoyo Ciudadano,(2) tullave Plus,447
3/17/20,(03006) NIZA - CALLE 127,(006) Apoyo Ciudadano,(2) tullave Plus,525
3/17/20,(03014) SAN MARTIN,(006) Apoyo Ciudadano,(2) tullave Plus,68
3/17/20,(03012) SUBA - CALLE 95,(006) Apoyo Ciudadano,(2) tullave Plus,443
3/17/20,(03010) PUENTE LARGO,(006) Apoyo Ciudadano,(2) tullave Plus,481
3/17/20,(03013) RIO NEGRO,(006) Apoyo Ciudadano,(2) tullave Plus,376
3/17/20,(03003) 21 ANGELES,(006) Apoyo Ciudadano,(2) tullave Plus,129
3/17/20,(03004) GRATAMIRA,(006) Apoyo Ciudadano,(2) tullave Plus,68
3/17/20,(03011) SUBA - CALLE 100,(006) Apoyo Ciudadano,(2) tullave Plus,562
3/17/20,(06000) Portal Eldorado,(006) Apoyo Ciudadano,(2) tullave Plus,3926
3/17/20,(07111) NQS - RICAURTE,(006) Apoyo Ciudadano,(2) tullave Plus,1047
3/17/20,(07109) CAD,(006) Apoyo Ciudadano,(2) tullave Plus,759
3/17/20,(07201) Guatoque -Veraguas,(006) Apoyo Ciudadano,(2) tullave Plus,234
3/17/20,(07110) PALOQUEMAO,(006) Apoyo Ciudadano,(2) tullave Plus,740
3/17/20,(07104) Simon Bolivar,(006) Apoyo Ciudadano,(2) tullave Plus,535
3/17/20,(07108) Av. El Dorado,(006) Apoyo Ciudadano,(2) tullave Plus,185
3/17/20,(07106) EL CAMPIN,(006) Apoyo Ciudadano,(2) tullave Plus,527
3/17/20,(07103) AV. CHILE,(006) Apoyo Ciudadano,(2) tullave Plus,1011
3/17/20,(07105) MOVISTAR ARENA,(006) Apoyo Ciudadano,(2) tullave Plus,352
3/17/20,(07107) U. NACIONAL,(006) Apoyo Ciudadano,(2) tullave Plus,404
3/17/20,(07102) NQS - CALLE 75,(006) Apoyo Ciudadano,(2) tullave Plus,593
3/17/20,(07200) Tygua-San José,(006) Apoyo Ciudadano,(2) tullave Plus,200
3/17/20,(07101) CASTELLANA,(006) Apoyo Ciudadano,(2) tullave Plus,388
3/17/20,(06111) Universidades,(006) Apoyo Ciudadano,(2) tullave Plus,528
3/17/20,(10003) Ciudad Jardín,(006) Apoyo Ciudadano,(2) tullave Plus,147
3/17/20,(10006) San Victorino,(006) Apoyo Ciudadano,(2) tullave Plus,784
3/17/20,(10001) Country Sur,(006) Apoyo Ciudadano,(2) tullave Plus,943
3/17/20,(05001) Patio Bonito,(006) Apoyo Ciudadano,(2) tullave Plus,1409
3/17/20,(05002) Tintal,(006) Apoyo Ciudadano,(2) tullave Plus,1243
3/17/20,(05100) Banderas P. Central,(006) Apoyo Ciudadano,(2) tullave Plus,1774
3/17/20,(05105) Pradera,(006) Apoyo Ciudadano,(2) tullave Plus,1015
3/17/20,(05103) Marsella,(006) Apoyo Ciudadano,(2) tullave Plus,376
3/17/20,(05102) Av. Américas - Av. Boyacá,(006) Apoyo Ciudadano,(2) tullave Plus,311
3/17/20,(05107) Américas - Cr.53,(006) Apoyo Ciudadano,(2) tullave Plus,644
3/17/20,(05101) Mandalay - Cr.73,(006) Apoyo Ciudadano,(2) tullave Plus,71
3/17/20,(05005) Transversal 86,(006) Apoyo Ciudadano,(2) tullave Plus,180
3/17/20,(05000) Portal Américas,(006) Apoyo Ciudadano,(2) tullave Plus,8524
3/17/20,(07005) ALQUERIA,(006) Apoyo Ciudadano,(2) tullave Plus,535
3/17/20,(07010) Bosa,(006) Apoyo Ciudadano,(2) tullave Plus,586
3/17/20,(07001) PERDOMO,(006) Apoyo Ciudadano,(2) tullave Plus,471
3/17/20,(07113) SANTA ISABEL,(006) Apoyo Ciudadano,(2) tullave Plus,279
3/17/20,(07112) COMUNEROS,(006) Apoyo Ciudadano,(2) tullave Plus,629
3/17/20,(07006) General Santander,(006) Apoyo Ciudadano,(2) tullave Plus,756
3/17/20,(07002) MADELENA,(006) Apoyo Ciudadano,(2) tullave Plus,344
3/17/20,(07003) SEVILLANA,(006) Apoyo Ciudadano,(2) tullave Plus,284
3/17/20,(07008) NQS - Calle 30 Sur,(006) Apoyo Ciudadano,(2) tullave Plus,169
3/17/20,(07007) NQS - Calle 38A Sur,(006) Apoyo Ciudadano,(2) tullave Plus,375
3/17/20,(57503) Ampliacion San Mateo,(006) Apoyo Ciudadano,(2) tullave Plus,932
3/17/20,(07503) SAN MATEO,(006) Apoyo Ciudadano,(2) tullave Plus,2510
3/17/20,(07009) SENA,(006) Apoyo Ciudadano,(2) tullave Plus,567
3/17/20,(07004) VENECIA,(006) Apoyo Ciudadano,(2) tullave Plus,868
3/17/20,(07506) DESPENSA,(006) Apoyo Ciudadano,(2) tullave Plus,271
3/17/20,(02200) Alcalá,(006) Apoyo Ciudadano,(2) tullave Plus,1630
3/17/20,(02000) Cabecera Autopista Norte,(006) Apoyo Ciudadano,(2) tullave Plus,4096
3/17/20,(02105) Calle 142,(006) Apoyo Ciudadano,(2) tullave Plus,669
3/17/20,(02304) Heroes,(006) Apoyo Ciudadano,(2) tullave Plus,1198
3/17/20,(02303) Calle 85,(006) Apoyo Ciudadano,(2) tullave Plus,1049
3/17/20,(02201) Prado,(006) Apoyo Ciudadano,(2) tullave Plus,758
3/17/20,(02101) Toberín,(006) Apoyo Ciudadano,(2) tullave Plus,894
3/17/20,(02102) Calle 161,(006) Apoyo Ciudadano,(2) tullave Plus,236
3/17/20,(02103) Mazurén,(006) Apoyo Ciudadano,(2) tullave Plus,229
3/17/20,(02300) Calle 100,(006) Apoyo Ciudadano,(2) tullave Plus,2663
3/17/20,(02104) Calle 146,(006) Apoyo Ciudadano,(2) tullave Plus,517
3/17/20,(02202) Calle 127,(006) Apoyo Ciudadano,(2) tullave Plus,1314
3/17/20,(02001) Centro Comercial Santa Fe,(006) Apoyo Ciudadano,(2) tullave Plus,337
3/17/20,(02205) Calle 106,(006) Apoyo Ciudadano,(2) tullave Plus,742
3/17/20,(02502) Terminal,(006) Apoyo Ciudadano,(2) tullave Plus,415
3/17/20,(02204) Pepe Sierra,(006) Apoyo Ciudadano,(2) tullave Plus,1189
3/17/20,(02302) Virrey,(006) Apoyo Ciudadano,(2) tullave Plus,1034
3/17/20,(08001) Parque el Tunal,(006) Apoyo Ciudadano,(2) tullave Plus,487
3/17/20,(09002) Consuelo,(006) Apoyo Ciudadano,(2) tullave Plus,393
3/17/20,(08002) Biblioteca,(006) Apoyo Ciudadano,(2) tullave Plus,319
3/17/20,(09109) Tercer Milenio,(006) Apoyo Ciudadano,(2) tullave Plus,355
3/17/20,(09105) Río Fucha,(006) Apoyo Ciudadano,(2) tullave Plus,368
3/17/20,(09101) Quiroga,(006) Apoyo Ciudadano,(2) tullave Plus,370
3/17/20,(09103) Olaya,(006) Apoyo Ciudadano,(2) tullave Plus,937
3/17/20,(09003) Socorro,(006) Apoyo Ciudadano,(2) tullave Plus,429
3/17/20,(50002) Corral Calle 40 Sur,(006) Apoyo Ciudadano,(2) tullave Plus,65
3/17/20,(09107) Hortúa,(006) Apoyo Ciudadano,(2) tullave Plus,784
3/17/20,(50003) Corral Molinos,(006) Apoyo Ciudadano,(2) tullave Plus,959
3/17/20,(09104) Restrepo,(006) Apoyo Ciudadano,(2) tullave Plus,2318
3/17/20,(09108) Hospital,(006) Apoyo Ciudadano,(2) tullave Plus,162
3/17/20,(09004) Santa Lucía,(006) Apoyo Ciudadano,(2) tullave Plus,1785
3/17/20,(09106) Nariño,(006) Apoyo Ciudadano,(2) tullave Plus,472
3/17/20,(08000) Portal Tunal,(006) Apoyo Ciudadano,(2) tullave Plus,6752
3/17/20,(09000) Cabecera Usme,(006) Apoyo Ciudadano,(2) tullave Plus,7301
3/17/20,(10010) San Bernardo,(006) Apoyo Ciudadano,(2) tullave Plus,462
3/17/20,(10004) Policarpa,(006) Apoyo Ciudadano,(2) tullave Plus,226
3/17/20,(04107) Escuela Militar,(006) Apoyo Ciudadano,(2) tullave Plus,129
3/17/20,(50006) Corral Carrera 77,(006) Apoyo Ciudadano,(2) tullave Plus,27
3/17/20,(03007) HUMEDAL CORDOBA,(006) Apoyo Ciudadano,(2) tullave Plus,174
3/17/20,(07505) LEON XIII,(006) Apoyo Ciudadano,(2) tullave Plus,631
3/17/20,(07504) TERREROS,(006) Apoyo Ciudadano,(2) tullave Plus,1765
3/17/20,(08100) Portal Tunal Cable,(006) Apoyo Ciudadano,(2) tullave Plus,11
3/17/20,(09117) Calle 45,(002) Adulto Mayor,(2) tullave Plus,766
3/17/20,(09113) Calle 22,(002) Adulto Mayor,(2) tullave Plus,235
3/17/20,(04001) Quirigua,(002) Adulto Mayor,(2) tullave Plus,185
3/17/20,(02300) Calle 100,(002) Adulto Mayor,(2) tullave Plus,1633
3/17/20,(07109) CAD,(002) Adulto Mayor,(2) tullave Plus,509
3/17/20,(09118) Marly,(002) Adulto Mayor,(2) tullave Plus,1662
3/17/20,(09115) Calle 34,(002) Adulto Mayor,(2) tullave Plus,653
3/17/20,(06101) El Tiempo,(002) Adulto Mayor,(2) tullave Plus,293
3/17/20,(09122) Calle 72,(002) Adulto Mayor,(2) tullave Plus,784
3/17/20,(09103) Olaya,(002) Adulto Mayor,(2) tullave Plus,452
3/17/20,(12007) Zona Industrial,(002) Adulto Mayor,(2) tullave Plus,216
3/17/20,(09119) Calle 57,(002) Adulto Mayor,(2) tullave Plus,633
3/17/20,(06000) Portal Eldorado,(002) Adulto Mayor,(2) tullave Plus,1800
3/17/20,(03000) Portal Suba,(002) Adulto Mayor,(2) tullave Plus,2363
3/17/20,(09111) Calle 19,(002) Adulto Mayor,(2) tullave Plus,600
3/17/20,(12001) Carrera 43,(002) Adulto Mayor,(2) tullave Plus,205
3/17/20,(09116) Avenida 39,(002) Adulto Mayor,(2) tullave Plus,445
3/17/20,(02303) Calle 85,(002) Adulto Mayor,(2) tullave Plus,698
3/17/20,(07004) VENECIA,(002) Adulto Mayor,(2) tullave Plus,358
3/17/20,(12004) Carrera 22,(002) Adulto Mayor,(2) tullave Plus,184
3/17/20,(07103) AV. CHILE,(002) Adulto Mayor,(2) tullave Plus,482
3/17/20,(07111) NQS - RICAURTE,(002) Adulto Mayor,(2) tullave Plus,552
3/17/20,(07104) Simon Bolivar,(002) Adulto Mayor,(2) tullave Plus,370
3/17/20,(09110) Avenida Jimenez,(002) Adulto Mayor,(2) tullave Plus,1313
3/17/20,(02000) Cabecera Autopista Norte,(002) Adulto Mayor,(2) tullave Plus,2618
3/17/20,(06002) Normandía,(002) Adulto Mayor,(2) tullave Plus,203
3/17/20,(02104) Calle 146,(002) Adulto Mayor,(2) tullave Plus,578
3/17/20,(07101) CASTELLANA,(002) Adulto Mayor,(2) tullave Plus,144
3/17/20,(07005) ALQUERIA,(002) Adulto Mayor,(2) tullave Plus,312
3/17/20,(06102) Salitre El Greco,(002) Adulto Mayor,(2) tullave Plus,305
3/17/20,(07000) Portal Sur,(002) Adulto Mayor,(2) tullave Plus,2120
3/17/20,(05001) Patio Bonito,(002) Adulto Mayor,(2) tullave Plus,367
3/17/20,(09101) Quiroga,(002) Adulto Mayor,(2) tullave Plus,161
3/17/20,(06103) CAN,(002) Adulto Mayor,(2) tullave Plus,251
3/17/20,(10000) Portal 20 de Julio,(002) Adulto Mayor,(2) tullave Plus,1325
3/17/20,(04002) Carrera 90,(002) Adulto Mayor,(2) tullave Plus,364
3/17/20,(02202) Calle 127,(002) Adulto Mayor,(2) tullave Plus,797
3/17/20,(07105) MOVISTAR ARENA,(002) Adulto Mayor,(2) tullave Plus,260
3/17/20,(05105) Pradera,(002) Adulto Mayor,(2) tullave Plus,453
3/17/20,(07107) U. NACIONAL,(002) Adulto Mayor,(2) tullave Plus,295
3/17/20,(04103) Las Ferias,(002) Adulto Mayor,(2) tullave Plus,203
3/17/20,(09107) Hortúa,(002) Adulto Mayor,(2) tullave Plus,372
3/17/20,(09004) Santa Lucía,(002) Adulto Mayor,(2) tullave Plus,443
3/17/20,(07106) EL CAMPIN,(002) Adulto Mayor,(2) tullave Plus,351
3/17/20,(09105) Río Fucha,(002) Adulto Mayor,(2) tullave Plus,248
3/17/20,(05107) Américas - Cr.53,(002) Adulto Mayor,(2) tullave Plus,320
3/17/20,(06105) Quinta Paredes,(002) Adulto Mayor,(2) tullave Plus,102
3/17/20,(04104) Avenida 68,(002) Adulto Mayor,(2) tullave Plus,373
3/17/20,(03013) RIO NEGRO,(002) Adulto Mayor,(2) tullave Plus,166
3/17/20,(02201) Prado,(002) Adulto Mayor,(2) tullave Plus,541
3/17/20,(10006) San Victorino,(002) Adulto Mayor,(2) tullave Plus,444
3/17/20,(02200) Alcalá,(002) Adulto Mayor,(2) tullave Plus,1148
3/17/20,(09001) Molinos,(002) Adulto Mayor,(2) tullave Plus,790
3/17/20,(02304) Heroes,(002) Adulto Mayor,(2) tullave Plus,726
3/17/20,(03010) PUENTE LARGO,(002) Adulto Mayor,(2) tullave Plus,290
3/17/20,(14004) Museo del Oro,(002) Adulto Mayor,(2) tullave Plus,620
3/17/20,(04107) Escuela Militar,(002) Adulto Mayor,(2) tullave Plus,84
3/17/20,(06001) Modelia,(002) Adulto Mayor,(2) tullave Plus,189
3/17/20,(09104) Restrepo,(002) Adulto Mayor,(2) tullave Plus,865
3/17/20,(14001) La Sabana,(002) Adulto Mayor,(2) tullave Plus,186
3/17/20,(07110) PALOQUEMAO,(002) Adulto Mayor,(2) tullave Plus,345
3/17/20,(04000) Cabecera Calle 80,(002) Adulto Mayor,(2) tullave Plus,2686
3/17/20,(10004) Policarpa,(002) Adulto Mayor,(2) tullave Plus,109
3/17/20,(09121) Las Flores,(002) Adulto Mayor,(2) tullave Plus,865
3/17/20,(05100) Banderas P. Central,(002) Adulto Mayor,(2) tullave Plus,1694
3/17/20,(07108) Av. El Dorado,(002) Adulto Mayor,(2) tullave Plus,166
3/17/20,(10009) Museo Nacional,(002) Adulto Mayor,(2) tullave Plus,413
3/17/20,(10008) San Diego,(002) Adulto Mayor,(2) tullave Plus,234
3/17/20,(03009) Av. Suba- Calle 116,(002) Adulto Mayor,(2) tullave Plus,396
3/17/20,(03006) NIZA - CALLE 127,(002) Adulto Mayor,(2) tullave Plus,382
3/17/20,(05000) Portal Américas,(002) Adulto Mayor,(2) tullave Plus,2354
3/17/20,(02105) Calle 142,(002) Adulto Mayor,(2) tullave Plus,644
3/17/20,(10007) Las Nieves,(002) Adulto Mayor,(2) tullave Plus,531
3/17/20,(09114) Calle 26,(002) Adulto Mayor,(2) tullave Plus,383
3/17/20,(07002) MADELENA,(002) Adulto Mayor,(2) tullave Plus,229
3/17/20,(09109) Tercer Milenio,(002) Adulto Mayor,(2) tullave Plus,221
3/17/20,(03002) SUBA - TV- 91,(002) Adulto Mayor,(2) tullave Plus,320
3/17/20,(06100) Av. Rojas,(002) Adulto Mayor,(2) tullave Plus,205
3/17/20,(06104) Gobernación,(002) Adulto Mayor,(2) tullave Plus,193
3/17/20,(02101) Toberín,(002) Adulto Mayor,(2) tullave Plus,914
3/17/20,(06107) Ciudad Universitaria,(002) Adulto Mayor,(2) tullave Plus,211
3/17/20,(07504) TERREROS,(002) Adulto Mayor,(2) tullave Plus,636
3/17/20,(09123) Calle 76,(002) Adulto Mayor,(2) tullave Plus,1060
3/17/20,(07113) SANTA ISABEL,(002) Adulto Mayor,(2) tullave Plus,265
3/17/20,(04108) El Polo,(002) Adulto Mayor,(2) tullave Plus,282
3/17/20,(07200) Tygua-San José,(002) Adulto Mayor,(2) tullave Plus,121
3/17/20,(04102) Avenida Boyaca,(002) Adulto Mayor,(2) tullave Plus,331
3/17/20,(14005) Las Aguas,(002) Adulto Mayor,(2) tullave Plus,297
3/17/20,(12002) CDS - Carrera 32,(002) Adulto Mayor,(2) tullave Plus,95
3/17/20,(40001) Juan Pablo II,(002) Adulto Mayor,(2) tullave Plus,103
3/17/20,(40003) Mirador del Paraiso,(002) Adulto Mayor,(2) tullave Plus,189
3/17/20,(40002) Manitas,(002) Adulto Mayor,(2) tullave Plus,80
3/17/20,(12000) Puente Aranda,(002) Adulto Mayor,(2) tullave Plus,51
3/17/20,(07102) NQS - CALLE 75,(002) Adulto Mayor,(2) tullave Plus,257
3/17/20,(07201) Guatoque -Veraguas,(002) Adulto Mayor,(2) tullave Plus,124
3/17/20,(40000) Cable Portal Tunal,(002) Adulto Mayor,(2) tullave Plus,403
3/17/20,(12003) Ricaurte,(002) Adulto Mayor,(2) tullave Plus,240
3/17/20,(03005) SUBA - AV. BOYACA,(002) Adulto Mayor,(2) tullave Plus,238
3/17/20,(03001) LA CAMPIÑA,(002) Adulto Mayor,(2) tullave Plus,376
3/17/20,(03012) SUBA - CALLE 95,(002) Adulto Mayor,(2) tullave Plus,264
3/17/20,(03011) SUBA - CALLE 100,(002) Adulto Mayor,(2) tullave Plus,424
3/17/20,(03003) 21 ANGELES,(002) Adulto Mayor,(2) tullave Plus,111
3/17/20,(03007) HUMEDAL CORDOBA,(002) Adulto Mayor,(2) tullave Plus,85
3/17/20,(04004) La Granja,(002) Adulto Mayor,(2) tullave Plus,249
3/17/20,(04003) Avenida Ciudad de Cali,(002) Adulto Mayor,(2) tullave Plus,401
3/17/20,(04100) Carrera 77,(002) Adulto Mayor,(2) tullave Plus,314
3/17/20,(04106) Carrera 47,(002) Adulto Mayor,(2) tullave Plus,154
3/17/20,(04105) Carrera 53,(002) Adulto Mayor,(2) tullave Plus,171
3/17/20,(04101) Minuto de Dios,(002) Adulto Mayor,(2) tullave Plus,207
3/17/20,(10001) Country Sur,(002) Adulto Mayor,(2) tullave Plus,368
3/17/20,(10010) San Bernardo,(002) Adulto Mayor,(2) tullave Plus,208
3/17/20,(10002) Av. Primero de Mayo,(002) Adulto Mayor,(2) tullave Plus,831
3/17/20,(10003) Ciudad Jardín,(002) Adulto Mayor,(2) tullave Plus,97
3/17/20,(10005) Bicentenario,(002) Adulto Mayor,(2) tullave Plus,174
3/17/20,(06111) Universidades,(002) Adulto Mayor,(2) tullave Plus,252
3/17/20,(06109) Centro Memoria,(002) Adulto Mayor,(2) tullave Plus,206
3/17/20,(06108) Concejo de Bogotá,(002) Adulto Mayor,(2) tullave Plus,145
3/17/20,(06106) Recinto Ferial,(002) Adulto Mayor,(2) tullave Plus,176
3/17/20,(05002) Tintal,(002) Adulto Mayor,(2) tullave Plus,495
3/17/20,(05005) Transversal 86,(002) Adulto Mayor,(2) tullave Plus,139
3/17/20,(05103) Marsella,(002) Adulto Mayor,(2) tullave Plus,262
3/17/20,(05102) Av. Américas - Av. Boyacá,(002) Adulto Mayor,(2) tullave Plus,243
3/17/20,(05101) Mandalay - Cr.73,(002) Adulto Mayor,(2) tullave Plus,127
3/17/20,(09000) Cabecera Usme,(002) Adulto Mayor,(2) tullave Plus,1880
3/17/20,(08000) Portal Tunal,(002) Adulto Mayor,(2) tullave Plus,1500
3/17/20,(08001) Parque el Tunal,(002) Adulto Mayor,(2) tullave Plus,111
3/17/20,(50003) Corral Molinos,(002) Adulto Mayor,(2) tullave Plus,318
3/17/20,(08002) Biblioteca,(002) Adulto Mayor,(2) tullave Plus,108
3/17/20,(09003) Socorro,(002) Adulto Mayor,(2) tullave Plus,112
3/17/20,(09106) Nariño,(002) Adulto Mayor,(2) tullave Plus,236
3/17/20,(09002) Consuelo,(002) Adulto Mayor,(2) tullave Plus,91
3/17/20,(07006) General Santander,(002) Adulto Mayor,(2) tullave Plus,289
3/17/20,(07010) Bosa,(002) Adulto Mayor,(2) tullave Plus,126
3/17/20,(07009) SENA,(002) Adulto Mayor,(2) tullave Plus,342
3/17/20,(07003) SEVILLANA,(002) Adulto Mayor,(2) tullave Plus,154
3/17/20,(57503) Ampliacion San Mateo,(002) Adulto Mayor,(2) tullave Plus,404
3/17/20,(07506) DESPENSA,(002) Adulto Mayor,(2) tullave Plus,94
3/17/20,(07001) PERDOMO,(002) Adulto Mayor,(2) tullave Plus,238
3/17/20,(07503) SAN MATEO,(002) Adulto Mayor,(2) tullave Plus,1443
3/17/20,(07007) NQS - Calle 38A Sur,(002) Adulto Mayor,(2) tullave Plus,269
3/17/20,(07008) NQS - Calle 30 Sur,(002) Adulto Mayor,(2) tullave Plus,142
3/17/20,(07505) LEON XIII,(002) Adulto Mayor,(2) tullave Plus,325
3/17/20,(09120) Calle 63,(002) Adulto Mayor,(2) tullave Plus,968
3/17/20,(07112) COMUNEROS,(002) Adulto Mayor,(2) tullave Plus,464
3/17/20,(09100) Calle 40 Sur,(002) Adulto Mayor,(2) tullave Plus,596
3/17/20,(02103) Mazurén,(002) Adulto Mayor,(2) tullave Plus,266
3/17/20,(02102) Calle 161,(002) Adulto Mayor,(2) tullave Plus,233
3/17/20,(03014) SAN MARTIN,(002) Adulto Mayor,(2) tullave Plus,44
3/17/20,(50006) Corral Carrera 77,(002) Adulto Mayor,(2) tullave Plus,16
3/17/20,(50002) Corral Calle 40 Sur,(002) Adulto Mayor,(2) tullave Plus,37
3/17/20,(03004) GRATAMIRA,(002) Adulto Mayor,(2) tullave Plus,36
3/17/20,(09108) Hospital,(002) Adulto Mayor,(2) tullave Plus,70
3/17/20,(02204) Pepe Sierra,(002) Adulto Mayor,(2) tullave Plus,661
3/17/20,(02205) Calle 106,(002) Adulto Mayor,(2) tullave Plus,546
3/17/20,(02302) Virrey,(002) Adulto Mayor,(2) tullave Plus,551
3/17/20,(02001) Centro Comercial Santa Fe,(002) Adulto Mayor,(2) tullave Plus,345
3/17/20,(02502) Terminal,(002) Adulto Mayor,(2) tullave Plus,311
3/17/20,(09001) Molinos,(005) Discapacidad,(2) tullave Plus,533
3/17/20,(09001) Molinos,(101) Adulto PV,(2) tullave Plus,235
3/17/20,(40000) Cable Portal Tunal,(005) Discapacidad,(2) tullave Plus,207
3/17/20,(40000) Cable Portal Tunal,(101) Adulto PV,(2) tullave Plus,81
3/17/20,(07000) Portal Sur,(005) Discapacidad,(2) tullave Plus,882
3/17/20,(09100) Calle 40 Sur,(005) Discapacidad,(2) tullave Plus,364
3/17/20,(07000) Portal Sur,(101) Adulto PV,(2) tullave Plus,604
3/17/20,(04100) Carrera 77,(101) Adulto PV,(2) tullave Plus,50
3/17/20,(09100) Calle 40 Sur,(101) Adulto PV,(2) tullave Plus,115
3/17/20,(04100) Carrera 77,(005) Discapacidad,(2) tullave Plus,72
3/17/20,(09000) Cabecera Usme,(101) Adulto PV,(2) tullave Plus,440
3/17/20,(06000) Portal Eldorado,(101) Adulto PV,(2) tullave Plus,657
3/17/20,(07010) Bosa,(101) Adulto PV,(2) tullave Plus,52
3/17/20,(07004) VENECIA,(101) Adulto PV,(2) tullave Plus,147
3/17/20,(04000) Cabecera Calle 80,(101) Adulto PV,(2) tullave Plus,608
3/17/20,(03001) LA CAMPIÑA,(101) Adulto PV,(2) tullave Plus,131
3/17/20,(10000) Portal 20 de Julio,(101) Adulto PV,(2) tullave Plus,227
3/17/20,(09118) Marly,(101) Adulto PV,(2) tullave Plus,211
3/17/20,(10002) Av. Primero de Mayo,(101) Adulto PV,(2) tullave Plus,160
3/17/20,(10010) San Bernardo,(101) Adulto PV,(2) tullave Plus,39
3/17/20,(05002) Tintal,(101) Adulto PV,(2) tullave Plus,178
3/17/20,(10001) Country Sur,(101) Adulto PV,(2) tullave Plus,75
3/17/20,(03005) SUBA - AV. BOYACA,(101) Adulto PV,(2) tullave Plus,95
3/17/20,(06002) Normandía,(101) Adulto PV,(2) tullave Plus,65
3/17/20,(05000) Portal Américas,(101) Adulto PV,(2) tullave Plus,583
3/17/20,(03000) Portal Suba,(101) Adulto PV,(2) tullave Plus,661
